"lon","lat","diff","variable"
165,59.5,-0.37445681050814,"SST_AR1"
165.25,59.5,-0.282008800850676,"SST_AR1"
165.5,59.5,-0.208677218884882,"SST_AR1"
165.75,59.5,-0.135678018029416,"SST_AR1"
166,59.5,-0.109510179285004,"SST_AR1"
166.25,59.5,-0.0882494161539522,"SST_AR1"
166.5,59.5,-0.072290268780926,"SST_AR1"
166.75,59.5,-0.0606287717421653,"SST_AR1"
167,59.5,-0.00701101979200347,"SST_AR1"
167.25,59.5,0.0420266893033288,"SST_AR1"
167.5,59.5,0.0812327599021533,"SST_AR1"
167.75,59.5,0.105449358406244,"SST_AR1"
168,59.5,0.129538142637736,"SST_AR1"
168.25,59.5,0.154647242544667,"SST_AR1"
168.5,59.5,0.17980537958598,"SST_AR1"
168.75,59.5,0.201174936571027,"SST_AR1"
169,59.5,0.218454390596384,"SST_AR1"
169.25,59.5,0.214468816172136,"SST_AR1"
169.5,59.5,0.208690538441694,"SST_AR1"
169.75,59.5,0.193992059448917,"SST_AR1"
170,59.5,0.170219430911442,"SST_AR1"
170.25,59.5,0.15586577752703,"SST_AR1"
170.5,59.5,0.143441488990339,"SST_AR1"
170.75,59.5,0.123083158486464,"SST_AR1"
171,59.5,0.0947383194493618,"SST_AR1"
171.25,59.5,0.107811378877557,"SST_AR1"
171.5,59.5,0.0884308357099918,"SST_AR1"
171.75,59.5,0.0726093303009007,"SST_AR1"
172,59.5,0.091518760873998,"SST_AR1"
172.25,59.5,0.115134278007998,"SST_AR1"
172.5,59.5,0.146010028065231,"SST_AR1"
172.75,59.5,0.172767489927477,"SST_AR1"
173,59.5,0.177298492603375,"SST_AR1"
173.25,59.5,0.176706289027157,"SST_AR1"
173.5,59.5,0.169760349619145,"SST_AR1"
173.75,59.5,0.151624606040489,"SST_AR1"
174,59.5,0.140585176866916,"SST_AR1"
174.25,59.5,0.135622287145771,"SST_AR1"
174.5,59.5,0.129104247585869,"SST_AR1"
174.75,59.5,0.14374003049003,"SST_AR1"
175,59.5,0.156478783559065,"SST_AR1"
175.25,59.5,0.168869391708446,"SST_AR1"
175.5,59.5,0.177006135728209,"SST_AR1"
175.75,59.5,0.174934789773753,"SST_AR1"
176,59.5,0.174768757758309,"SST_AR1"
176.25,59.5,0.184603206373804,"SST_AR1"
176.5,59.5,0.195169124464884,"SST_AR1"
176.75,59.5,0.21969223163783,"SST_AR1"
177,59.5,0.23831476409097,"SST_AR1"
177.25,59.5,0.264989799470743,"SST_AR1"
177.5,59.5,0.295346088294192,"SST_AR1"
177.75,59.5,0.323289807189045,"SST_AR1"
178,59.5,0.35355143861749,"SST_AR1"
178.25,59.5,0.37527663515967,"SST_AR1"
178.5,59.5,0.38737106116593,"SST_AR1"
178.75,59.5,0.381308286768359,"SST_AR1"
179,59.5,0.367623552064767,"SST_AR1"
179.25,59.5,0.356813142073336,"SST_AR1"
179.5,59.5,0.347242631875756,"SST_AR1"
179.75,59.5,0.342976404795745,"SST_AR1"
180,59.5,0.355678492100273,"SST_AR1"
180.25,59.5,0.362356923392989,"SST_AR1"
180.5,59.5,0.378754679266641,"SST_AR1"
180.75,59.5,0.396635273813625,"SST_AR1"
181,59.5,0.427605446572423,"SST_AR1"
181.25,59.5,0.461353288931199,"SST_AR1"
181.5,59.5,0.47076807052074,"SST_AR1"
181.75,59.5,0.468503212991973,"SST_AR1"
182,59.5,0.49166603280636,"SST_AR1"
182.25,59.5,0.548726950737688,"SST_AR1"
182.5,59.5,0.574224362204847,"SST_AR1"
182.75,59.5,0.562760947721976,"SST_AR1"
183,59.5,0.564713794954813,"SST_AR1"
183.25,59.5,0.565173273239598,"SST_AR1"
183.5,59.5,0.564198905756445,"SST_AR1"
183.75,59.5,0.601217308692664,"SST_AR1"
184,59.5,0.650391346407981,"SST_AR1"
184.25,59.5,0.735484394944787,"SST_AR1"
184.5,59.5,0.806819386940902,"SST_AR1"
184.75,59.5,0.881727029164917,"SST_AR1"
185,59.5,0.943622345676132,"SST_AR1"
185.25,59.5,0.998748986997311,"SST_AR1"
185.5,59.5,1.04174862475802,"SST_AR1"
185.75,59.5,1.08393049113044,"SST_AR1"
186,59.5,1.12669394611248,"SST_AR1"
186.25,59.5,1.1792687927004,"SST_AR1"
186.5,59.5,1.22142624209462,"SST_AR1"
186.75,59.5,1.25287757125802,"SST_AR1"
187,59.5,1.26530231017844,"SST_AR1"
187.25,59.5,1.27553071959713,"SST_AR1"
187.5,59.5,1.29476442937158,"SST_AR1"
187.75,59.5,1.31116326883783,"SST_AR1"
188,59.5,1.3097722444002,"SST_AR1"
188.25,59.5,1.30124844204792,"SST_AR1"
188.5,59.5,1.29946757660652,"SST_AR1"
188.75,59.5,1.30128964956675,"SST_AR1"
189,59.5,1.29092730032552,"SST_AR1"
189.25,59.5,1.26984836201523,"SST_AR1"
189.5,59.5,1.25130108062464,"SST_AR1"
189.75,59.5,1.22118749440181,"SST_AR1"
190,59.5,1.1992243692804,"SST_AR1"
190.25,59.5,1.18574002433001,"SST_AR1"
190.5,59.5,1.17178870022227,"SST_AR1"
190.75,59.5,1.15646978769012,"SST_AR1"
191,59.5,1.13356811282704,"SST_AR1"
191.25,59.5,1.1084639641378,"SST_AR1"
191.5,59.5,1.08050163756993,"SST_AR1"
191.75,59.5,1.04325929228238,"SST_AR1"
192,59.5,0.999889248216378,"SST_AR1"
192.25,59.5,0.982490945710034,"SST_AR1"
192.5,59.5,0.964664218678768,"SST_AR1"
192.75,59.5,0.955678053324871,"SST_AR1"
193,59.5,0.948175182215297,"SST_AR1"
193.25,59.5,0.937313810473494,"SST_AR1"
193.5,59.5,0.923204636917835,"SST_AR1"
193.75,59.5,0.908816381005105,"SST_AR1"
194,59.5,0.908649027556671,"SST_AR1"
194.25,59.5,0.907303818108233,"SST_AR1"
194.5,59.5,0.905756138678996,"SST_AR1"
194.75,59.5,0.904114937743041,"SST_AR1"
195,59.5,0.897576035122793,"SST_AR1"
195.25,59.5,0.891026908884872,"SST_AR1"
195.5,59.5,0.893847331229016,"SST_AR1"
195.75,59.5,0.894305059780261,"SST_AR1"
196,59.5,0.926619402112062,"SST_AR1"
196.25,59.5,0.959569692457914,"SST_AR1"
196.5,59.5,0.999360612394377,"SST_AR1"
196.75,59.5,1.03391526002945,"SST_AR1"
197,59.5,1.04995125720071,"SST_AR1"
197.25,59.5,1.05135657408676,"SST_AR1"
197.5,59.5,1.01218704691178,"SST_AR1"
197.75,59.5,0.944191931068004,"SST_AR1"
198,59.5,0.931411129983828,"SST_AR1"
204,59.5,0.36648832352573,"SST_AR1"
204.25,59.5,0.36648832352573,"SST_AR1"
204.5,59.5,0.373146056102966,"SST_AR1"
204.75,59.5,0.380344501053903,"SST_AR1"
205,59.5,0.382074186249037,"SST_AR1"
206.25,59.5,0.678023198711861,"SST_AR1"
206.5,59.5,0.714795329581642,"SST_AR1"
206.75,59.5,0.759287262517887,"SST_AR1"
207,59.5,0.775444267438379,"SST_AR1"
207.25,59.5,0.644032023049028,"SST_AR1"
207.5,59.5,0.490806526448505,"SST_AR1"
207.75,59.5,0.462836050046005,"SST_AR1"
208,59.5,0.435003863129243,"SST_AR1"
209.5,59.5,0.38283554189857,"SST_AR1"
209.75,59.5,0.386951981659296,"SST_AR1"
210,59.5,0.408385571932067,"SST_AR1"
210.25,59.5,0.426646902496061,"SST_AR1"
210.5,59.5,0.445013939934836,"SST_AR1"
210.75,59.5,0.465898605186264,"SST_AR1"
211,59.5,0.466580341165781,"SST_AR1"
211.25,59.5,0.454808363441369,"SST_AR1"
211.5,59.5,0.416682114526821,"SST_AR1"
211.75,59.5,0.371365208710395,"SST_AR1"
212,59.5,0.307965748052558,"SST_AR1"
212.25,59.5,0.26087276433051,"SST_AR1"
212.5,59.5,0.253692193083726,"SST_AR1"
212.75,59.5,0.249692580895752,"SST_AR1"
213,59.5,0.287220756145295,"SST_AR1"
213.25,59.5,0.337926718237642,"SST_AR1"
213.5,59.5,0.388123797689978,"SST_AR1"
213.75,59.5,0.437570775302882,"SST_AR1"
214,59.5,0.452763859414227,"SST_AR1"
214.25,59.5,0.440309679694337,"SST_AR1"
214.5,59.5,0.412474597079637,"SST_AR1"
214.75,59.5,0.364123277373314,"SST_AR1"
215,59.5,0.334041874598573,"SST_AR1"
215.25,59.5,0.317471265003667,"SST_AR1"
215.5,59.5,0.309466804818425,"SST_AR1"
215.75,59.5,0.349302905867263,"SST_AR1"
216,59.5,0.380624427473984,"SST_AR1"
216.25,59.5,0.41833782261474,"SST_AR1"
216.5,59.5,0.45033800534186,"SST_AR1"
216.75,59.5,0.448013006493153,"SST_AR1"
217,59.5,0.442163550780557,"SST_AR1"
217.25,59.5,0.442215740380998,"SST_AR1"
217.5,59.5,0.436372126328578,"SST_AR1"
217.75,59.5,0.446462660162351,"SST_AR1"
218,59.5,0.470327079974406,"SST_AR1"
218.25,59.5,0.479045159183072,"SST_AR1"
218.5,59.5,0.501150408731555,"SST_AR1"
218.75,59.5,0.515681797639328,"SST_AR1"
219,59.5,0.5129476783271,"SST_AR1"
219.25,59.5,0.529792455264071,"SST_AR1"
219.5,59.5,0.548970920561265,"SST_AR1"
219.75,59.5,0.563776919428508,"SST_AR1"
220,59.5,0.584227461578372,"SST_AR1"
220.25,59.5,0.60453105122144,"SST_AR1"
220.5,59.5,0.595585840230006,"SST_AR1"
142.5,59.25,0.272334899613151,"SST_AR1"
142.75,59.25,0.269347517444481,"SST_AR1"
143,59.25,0.257450577828971,"SST_AR1"
143.25,59.25,0.220512818184154,"SST_AR1"
143.5,59.25,0.13847326594766,"SST_AR1"
143.75,59.25,0.119041837138554,"SST_AR1"
144,59.25,0.0650560252569243,"SST_AR1"
144.25,59.25,0.0217732738849329,"SST_AR1"
144.5,59.25,0.00671003490434499,"SST_AR1"
144.75,59.25,-0.017227164624171,"SST_AR1"
145,59.25,-0.0254284632785115,"SST_AR1"
145.25,59.25,-0.0569969384005228,"SST_AR1"
145.5,59.25,-0.0699072578942303,"SST_AR1"
145.75,59.25,-0.109413362225469,"SST_AR1"
146,59.25,-0.12593624654499,"SST_AR1"
146.25,59.25,-0.151294693394548,"SST_AR1"
146.5,59.25,-0.165108244801499,"SST_AR1"
146.75,59.25,-0.171321207709826,"SST_AR1"
147,59.25,-0.170192877122505,"SST_AR1"
147.25,59.25,-0.138741897681293,"SST_AR1"
147.5,59.25,-0.108186935492544,"SST_AR1"
147.75,59.25,-0.074153167336623,"SST_AR1"
148,59.25,-0.0317131458699436,"SST_AR1"
148.25,59.25,-0.044005910307473,"SST_AR1"
148.5,59.25,-0.0534689455453985,"SST_AR1"
148.75,59.25,-0.100966119156518,"SST_AR1"
149,59.25,-0.133172421019828,"SST_AR1"
149.25,59.25,-0.149551184709658,"SST_AR1"
149.5,59.25,-0.218937017395662,"SST_AR1"
149.75,59.25,-0.232894082456936,"SST_AR1"
150,59.25,-0.212096656467142,"SST_AR1"
150.25,59.25,-0.185021920116785,"SST_AR1"
150.5,59.25,-0.182171198824153,"SST_AR1"
150.75,59.25,-0.00222547874065793,"SST_AR1"
151,59.25,0.135926501545612,"SST_AR1"
151.25,59.25,0.0319363633154325,"SST_AR1"
151.5,59.25,-0.100047005072834,"SST_AR1"
151.75,59.25,-0.216354168357961,"SST_AR1"
153.25,59.25,-0.302036686327233,"SST_AR1"
153.5,59.25,-0.302036686327233,"SST_AR1"
154.25,59.25,-0.111996305044725,"SST_AR1"
154.5,59.25,-0.111996305044725,"SST_AR1"
154.75,59.25,-0.0950018282071526,"SST_AR1"
155,59.25,-0.0532240375098928,"SST_AR1"
155.25,59.25,-0.0557999093613615,"SST_AR1"
155.5,59.25,-0.048897214088073,"SST_AR1"
155.75,59.25,-0.00788260864521394,"SST_AR1"
156,59.25,0.0544428649096425,"SST_AR1"
156.25,59.25,0.0664478682012907,"SST_AR1"
156.5,59.25,0.0479677207268331,"SST_AR1"
156.75,59.25,0.0630839075969072,"SST_AR1"
157,59.25,0.0814112405785956,"SST_AR1"
157.25,59.25,0.0947363253876371,"SST_AR1"
157.5,59.25,0.0956141188037432,"SST_AR1"
157.75,59.25,0.0746997889239156,"SST_AR1"
158,59.25,0.0491742908440007,"SST_AR1"
158.25,59.25,0.00622403494170073,"SST_AR1"
158.5,59.25,-0.0207638049831176,"SST_AR1"
158.75,59.25,-0.0378741193972969,"SST_AR1"
159,59.25,-0.0372273131227519,"SST_AR1"
159.25,59.25,-0.00469039609161805,"SST_AR1"
159.5,59.25,0.0467870159478599,"SST_AR1"
159.75,59.25,0.0692147177184035,"SST_AR1"
163.25,59.25,-0.274802414449018,"SST_AR1"
163.5,59.25,-0.289990248495135,"SST_AR1"
163.75,59.25,-0.342080890493953,"SST_AR1"
164,59.25,-0.440135889695816,"SST_AR1"
164.25,59.25,-0.525509219827568,"SST_AR1"
165,59.25,-0.247389575346488,"SST_AR1"
165.25,59.25,-0.154825595845842,"SST_AR1"
165.5,59.25,-0.0474549980232524,"SST_AR1"
165.75,59.25,-0.0167851895420582,"SST_AR1"
166,59.25,-0.0204104487396291,"SST_AR1"
166.25,59.25,-0.0146668767146349,"SST_AR1"
166.5,59.25,-0.0159022449594531,"SST_AR1"
166.75,59.25,0.0160402144205077,"SST_AR1"
167,59.25,0.0634175500009665,"SST_AR1"
167.25,59.25,0.0993734733893856,"SST_AR1"
167.5,59.25,0.118948233980695,"SST_AR1"
167.75,59.25,0.147985360998616,"SST_AR1"
168,59.25,0.177060533119395,"SST_AR1"
168.25,59.25,0.210699109171168,"SST_AR1"
168.5,59.25,0.237979822810613,"SST_AR1"
168.75,59.25,0.259837976111984,"SST_AR1"
169,59.25,0.280426539293363,"SST_AR1"
169.25,59.25,0.28103483350465,"SST_AR1"
169.5,59.25,0.277260633414741,"SST_AR1"
169.75,59.25,0.260423373279897,"SST_AR1"
170,59.25,0.238909326104706,"SST_AR1"
170.25,59.25,0.213848587794917,"SST_AR1"
170.5,59.25,0.19494448778761,"SST_AR1"
170.75,59.25,0.174056090371222,"SST_AR1"
171,59.25,0.152790950991144,"SST_AR1"
171.25,59.25,0.120613787160447,"SST_AR1"
171.5,59.25,0.094416394334596,"SST_AR1"
171.75,59.25,0.0939221550998214,"SST_AR1"
172,59.25,0.111973692418623,"SST_AR1"
172.25,59.25,0.14365218028565,"SST_AR1"
172.5,59.25,0.178458392713613,"SST_AR1"
172.75,59.25,0.194925768418101,"SST_AR1"
173,59.25,0.199765278916627,"SST_AR1"
173.25,59.25,0.191188510166393,"SST_AR1"
173.5,59.25,0.177265940113759,"SST_AR1"
173.75,59.25,0.158781235303013,"SST_AR1"
174,59.25,0.14579211304918,"SST_AR1"
174.25,59.25,0.140445110018849,"SST_AR1"
174.5,59.25,0.139470560926653,"SST_AR1"
174.75,59.25,0.151851500287475,"SST_AR1"
175,59.25,0.16022602206352,"SST_AR1"
175.25,59.25,0.175455732921512,"SST_AR1"
175.5,59.25,0.188219415644171,"SST_AR1"
175.75,59.25,0.186289632339322,"SST_AR1"
176,59.25,0.18730822237539,"SST_AR1"
176.25,59.25,0.197340259659202,"SST_AR1"
176.5,59.25,0.204626162577434,"SST_AR1"
176.75,59.25,0.213690420815964,"SST_AR1"
177,59.25,0.230052696494375,"SST_AR1"
177.25,59.25,0.254455123319049,"SST_AR1"
177.5,59.25,0.284652781868181,"SST_AR1"
177.75,59.25,0.327213930642739,"SST_AR1"
178,59.25,0.367079824969077,"SST_AR1"
178.25,59.25,0.393896516193807,"SST_AR1"
178.5,59.25,0.412706623139301,"SST_AR1"
178.75,59.25,0.415735941551289,"SST_AR1"
179,59.25,0.410712125543461,"SST_AR1"
179.25,59.25,0.398250107891748,"SST_AR1"
179.5,59.25,0.387448375902038,"SST_AR1"
179.75,59.25,0.380398079635152,"SST_AR1"
180,59.25,0.382407058427012,"SST_AR1"
180.25,59.25,0.395358352719262,"SST_AR1"
180.5,59.25,0.410014820314339,"SST_AR1"
180.75,59.25,0.441470102231426,"SST_AR1"
181,59.25,0.479229552502327,"SST_AR1"
181.25,59.25,0.508909495121434,"SST_AR1"
181.5,59.25,0.52288270833825,"SST_AR1"
181.75,59.25,0.528751505575747,"SST_AR1"
182,59.25,0.546968495036764,"SST_AR1"
182.25,59.25,0.586061244784865,"SST_AR1"
182.5,59.25,0.598275456843886,"SST_AR1"
182.75,59.25,0.59457491115755,"SST_AR1"
183,59.25,0.594806332800271,"SST_AR1"
183.25,59.25,0.597656424047696,"SST_AR1"
183.5,59.25,0.607978682789233,"SST_AR1"
183.75,59.25,0.648431599086717,"SST_AR1"
184,59.25,0.683370989729251,"SST_AR1"
184.25,59.25,0.757896332243032,"SST_AR1"
184.5,59.25,0.825388388036461,"SST_AR1"
184.75,59.25,0.902615389205217,"SST_AR1"
185,59.25,0.96681262077353,"SST_AR1"
185.25,59.25,1.01189640760983,"SST_AR1"
185.5,59.25,1.05286486354096,"SST_AR1"
185.75,59.25,1.08622723013612,"SST_AR1"
186,59.25,1.1224463653845,"SST_AR1"
186.25,59.25,1.14987740993548,"SST_AR1"
186.5,59.25,1.18313866618425,"SST_AR1"
186.75,59.25,1.20832995181596,"SST_AR1"
187,59.25,1.22412423859097,"SST_AR1"
187.25,59.25,1.24185125894255,"SST_AR1"
187.5,59.25,1.26023864284172,"SST_AR1"
187.75,59.25,1.28140512153358,"SST_AR1"
188,59.25,1.29370154008227,"SST_AR1"
188.25,59.25,1.30188112293779,"SST_AR1"
188.5,59.25,1.309889058174,"SST_AR1"
188.75,59.25,1.31355378037781,"SST_AR1"
189,59.25,1.30980136575128,"SST_AR1"
189.25,59.25,1.2943180093294,"SST_AR1"
189.5,59.25,1.27429594974746,"SST_AR1"
189.75,59.25,1.2395232158041,"SST_AR1"
190,59.25,1.19930346673574,"SST_AR1"
190.25,59.25,1.18515125114175,"SST_AR1"
190.5,59.25,1.16461481975099,"SST_AR1"
190.75,59.25,1.15362476652404,"SST_AR1"
191,59.25,1.13067146171754,"SST_AR1"
191.25,59.25,1.11032957674152,"SST_AR1"
191.5,59.25,1.08613540056398,"SST_AR1"
191.75,59.25,1.04897300004536,"SST_AR1"
192,59.25,1.01132019840941,"SST_AR1"
192.25,59.25,0.990421828205138,"SST_AR1"
192.5,59.25,0.972714755229666,"SST_AR1"
192.75,59.25,0.980225015798035,"SST_AR1"
193,59.25,0.981196484586944,"SST_AR1"
193.25,59.25,0.983530515418204,"SST_AR1"
193.5,59.25,0.978182401920036,"SST_AR1"
193.75,59.25,0.977164486729517,"SST_AR1"
194,59.25,0.975580679415843,"SST_AR1"
194.25,59.25,0.961110341580809,"SST_AR1"
194.5,59.25,0.950822753530985,"SST_AR1"
194.75,59.25,0.937308345166886,"SST_AR1"
195,59.25,0.923839913909233,"SST_AR1"
195.25,59.25,0.923537791638549,"SST_AR1"
195.5,59.25,0.926086846496956,"SST_AR1"
195.75,59.25,0.941689044150925,"SST_AR1"
196,59.25,0.968145119794622,"SST_AR1"
196.25,59.25,1.0052260380761,"SST_AR1"
196.5,59.25,1.03873074255933,"SST_AR1"
196.75,59.25,1.05192990688407,"SST_AR1"
197,59.25,1.05225743021349,"SST_AR1"
197.25,59.25,1.03546324076127,"SST_AR1"
197.5,59.25,1.00422579439495,"SST_AR1"
197.75,59.25,0.966708316043322,"SST_AR1"
198,59.25,0.93979362063524,"SST_AR1"
198.25,59.25,0.937475445557368,"SST_AR1"
206,59.25,0.367263874035349,"SST_AR1"
206.25,59.25,0.571698337417845,"SST_AR1"
206.5,59.25,0.721307935658308,"SST_AR1"
206.75,59.25,0.749851380757085,"SST_AR1"
207,59.25,0.797972476056791,"SST_AR1"
207.25,59.25,0.643403831665598,"SST_AR1"
207.5,59.25,0.454515454759135,"SST_AR1"
207.75,59.25,0.417257478020796,"SST_AR1"
208,59.25,0.386301460913246,"SST_AR1"
208.25,59.25,0.414796039135389,"SST_AR1"
208.5,59.25,0.419591826650384,"SST_AR1"
208.75,59.25,0.381355901392163,"SST_AR1"
209,59.25,0.366839185371538,"SST_AR1"
209.25,59.25,0.35252504229531,"SST_AR1"
209.5,59.25,0.356127606848746,"SST_AR1"
209.75,59.25,0.401126176852393,"SST_AR1"
210,59.25,0.435636105672463,"SST_AR1"
210.25,59.25,0.468685376476726,"SST_AR1"
210.5,59.25,0.494089596970071,"SST_AR1"
210.75,59.25,0.461959342334692,"SST_AR1"
211,59.25,0.433164347593152,"SST_AR1"
211.25,59.25,0.384028792726943,"SST_AR1"
211.5,59.25,0.332116493169728,"SST_AR1"
211.75,59.25,0.303697384588067,"SST_AR1"
212,59.25,0.268727526196464,"SST_AR1"
212.25,59.25,0.25323514674118,"SST_AR1"
212.5,59.25,0.254021056097158,"SST_AR1"
212.75,59.25,0.265335776139643,"SST_AR1"
213,59.25,0.294406130362024,"SST_AR1"
213.25,59.25,0.335770294953542,"SST_AR1"
213.5,59.25,0.371984063729523,"SST_AR1"
213.75,59.25,0.403283381192443,"SST_AR1"
214,59.25,0.414893175342466,"SST_AR1"
214.25,59.25,0.396658440940651,"SST_AR1"
214.5,59.25,0.370608893510702,"SST_AR1"
214.75,59.25,0.325614315793291,"SST_AR1"
215,59.25,0.293231113351967,"SST_AR1"
215.25,59.25,0.284520357209822,"SST_AR1"
215.5,59.25,0.285969445931086,"SST_AR1"
215.75,59.25,0.323255356624896,"SST_AR1"
216,59.25,0.352824503672029,"SST_AR1"
216.25,59.25,0.38148581986153,"SST_AR1"
216.5,59.25,0.416710652501095,"SST_AR1"
216.75,59.25,0.406730742716822,"SST_AR1"
217,59.25,0.394941225392571,"SST_AR1"
217.25,59.25,0.393406673482801,"SST_AR1"
217.5,59.25,0.388876579813104,"SST_AR1"
217.75,59.25,0.420538618067559,"SST_AR1"
218,59.25,0.451311821880585,"SST_AR1"
218.25,59.25,0.481063962586564,"SST_AR1"
218.5,59.25,0.508028984984648,"SST_AR1"
218.75,59.25,0.513279188179619,"SST_AR1"
219,59.25,0.512572194435701,"SST_AR1"
219.25,59.25,0.51240075406743,"SST_AR1"
219.5,59.25,0.519886783976385,"SST_AR1"
219.75,59.25,0.537201483978602,"SST_AR1"
220,59.25,0.553848948810985,"SST_AR1"
220.25,59.25,0.574399934262112,"SST_AR1"
220.5,59.25,0.587147550965215,"SST_AR1"
220.75,59.25,0.592046829059964,"SST_AR1"
221,59.25,0.600232209692242,"SST_AR1"
221.25,59.25,0.600232209692242,"SST_AR1"
249.75,59.25,0.173689156348052,"SST_AR1"
250,59.25,0.173807632012144,"SST_AR1"
142,59,0.115192879670764,"SST_AR1"
142.25,59,0.118083903009444,"SST_AR1"
142.5,59,0.16952530905448,"SST_AR1"
142.75,59,0.167677582427212,"SST_AR1"
143,59,0.138792195672583,"SST_AR1"
143.25,59,0.113759665841603,"SST_AR1"
143.5,59,0.0759014058003481,"SST_AR1"
143.75,59,0.0471554940651054,"SST_AR1"
144,59,0.0139042823788989,"SST_AR1"
144.25,59,-0.0113357237198283,"SST_AR1"
144.5,59,-0.0384962184201047,"SST_AR1"
144.75,59,-0.0558499967641646,"SST_AR1"
145,59,-0.0898276406424131,"SST_AR1"
145.25,59,-0.109365485455439,"SST_AR1"
145.5,59,-0.130399397318722,"SST_AR1"
145.75,59,-0.158403055858053,"SST_AR1"
146,59,-0.151288199240366,"SST_AR1"
146.25,59,-0.161628273078496,"SST_AR1"
146.5,59,-0.169398518157092,"SST_AR1"
146.75,59,-0.17669285506398,"SST_AR1"
147,59,-0.203502364002362,"SST_AR1"
147.25,59,-0.206153466515121,"SST_AR1"
147.5,59,-0.180672991923664,"SST_AR1"
147.75,59,-0.155792377505867,"SST_AR1"
148,59,-0.134909680174704,"SST_AR1"
148.25,59,-0.130605711836887,"SST_AR1"
148.5,59,-0.139227034221643,"SST_AR1"
148.75,59,-0.183916873544827,"SST_AR1"
149,59,-0.21909297983977,"SST_AR1"
149.25,59,-0.250531042250206,"SST_AR1"
149.5,59,-0.304505877322364,"SST_AR1"
149.75,59,-0.29574135129815,"SST_AR1"
150,59,-0.317927932472868,"SST_AR1"
150.25,59,-0.311971439896308,"SST_AR1"
150.5,59,-0.323615377436104,"SST_AR1"
150.75,59,-0.153508224361135,"SST_AR1"
151,59,-0.169571076730731,"SST_AR1"
152,59,-0.324133905823113,"SST_AR1"
152.25,59,-0.354104006012055,"SST_AR1"
152.5,59,-0.356764122105484,"SST_AR1"
152.75,59,-0.353311955332601,"SST_AR1"
153,59,-0.328240411490321,"SST_AR1"
153.25,59,-0.325956256481005,"SST_AR1"
153.5,59,-0.330840332526435,"SST_AR1"
153.75,59,-0.327453108913886,"SST_AR1"
154,59,-0.346449078480064,"SST_AR1"
154.25,59,-0.340900928745222,"SST_AR1"
154.5,59,-0.324470788733304,"SST_AR1"
154.75,59,-0.314201993006093,"SST_AR1"
155,59,-0.283386812291044,"SST_AR1"
155.25,59,-0.302222789546005,"SST_AR1"
155.5,59,-0.235889427424813,"SST_AR1"
155.75,59,-0.196287129050304,"SST_AR1"
156,59,-0.135811469043927,"SST_AR1"
156.25,59,-0.121035899306509,"SST_AR1"
156.5,59,-0.134626712499173,"SST_AR1"
156.75,59,-0.115070773243179,"SST_AR1"
157,59,-0.0681425489944179,"SST_AR1"
157.25,59,-0.0289503589969292,"SST_AR1"
157.5,59,-0.021255388289165,"SST_AR1"
157.75,59,-0.0344061848819971,"SST_AR1"
158,59,-0.0191899325150887,"SST_AR1"
158.25,59,-0.0179221462595004,"SST_AR1"
158.5,59,-0.0369044017112426,"SST_AR1"
158.75,59,-0.030199529581832,"SST_AR1"
159,59,0.00849556868393807,"SST_AR1"
159.25,59,0.0446519282024122,"SST_AR1"
159.5,59,0.0986987561820704,"SST_AR1"
159.75,59,0.134371851759429,"SST_AR1"
163,59,0.0709858240265499,"SST_AR1"
163.25,59,-0.113921424160509,"SST_AR1"
163.5,59,-0.195575703590138,"SST_AR1"
163.75,59,-0.238621045706808,"SST_AR1"
165,59,-0.0513495444554033,"SST_AR1"
165.25,59,-0.0764164310329365,"SST_AR1"
165.5,59,0.00703254285764165,"SST_AR1"
165.75,59,0.00342619639678871,"SST_AR1"
166,59,0.00723919766891878,"SST_AR1"
166.25,59,0.037138371421087,"SST_AR1"
166.5,59,0.0406739601404182,"SST_AR1"
166.75,59,0.0911464167316593,"SST_AR1"
167,59,0.105505914429141,"SST_AR1"
167.25,59,0.121388108561546,"SST_AR1"
167.5,59,0.138517050624745,"SST_AR1"
167.75,59,0.171590720630918,"SST_AR1"
168,59,0.216452640118457,"SST_AR1"
168.25,59,0.255126202447066,"SST_AR1"
168.5,59,0.283924906728003,"SST_AR1"
168.75,59,0.302143575460477,"SST_AR1"
169,59,0.288900815651603,"SST_AR1"
169.25,59,0.281692714984064,"SST_AR1"
169.5,59,0.27791377844294,"SST_AR1"
169.75,59,0.264465850643108,"SST_AR1"
170,59,0.258146193654216,"SST_AR1"
170.25,59,0.24388467192339,"SST_AR1"
170.5,59,0.219148415732737,"SST_AR1"
170.75,59,0.195724227898465,"SST_AR1"
171,59,0.16492040017181,"SST_AR1"
171.25,59,0.129222843027109,"SST_AR1"
171.5,59,0.100363822416989,"SST_AR1"
171.75,59,0.115320114707888,"SST_AR1"
172,59,0.141518647629962,"SST_AR1"
172.25,59,0.171924093321449,"SST_AR1"
172.5,59,0.21507908027857,"SST_AR1"
172.75,59,0.228598784889718,"SST_AR1"
173,59,0.251815640215508,"SST_AR1"
173.25,59,0.256326998587156,"SST_AR1"
173.5,59,0.245717697561698,"SST_AR1"
173.75,59,0.229298721375686,"SST_AR1"
174,59,0.216336254247233,"SST_AR1"
174.25,59,0.188123527101046,"SST_AR1"
174.5,59,0.18057910655469,"SST_AR1"
174.75,59,0.182002145846294,"SST_AR1"
175,59,0.167149583837487,"SST_AR1"
175.25,59,0.173476160312651,"SST_AR1"
